2.329140000000000210e+00,2.380310000000000148e+00,2.431450000000000333e+00,2.482550000000000257e+00,2.533620000000000427e+00,2.584640000000000271e+00,2.635630000000000361e+00,2.686580000000000190e+00,2.737490000000000201e+00,2.788360000000000394e+00,2.839190000000000325e+00,2.889980000000000437e+00,2.940720000000000223e+00,2.991420000000000190e+00,3.042080000000000339e+00,3.092690000000000161e+00,3.143260000000000165e+00,3.193780000000000285e+00,3.244250000000000078e+00,3.294680000000000053e+00,3.345050000000000079e+00,4.817880000000000607e+00,4.866400000000000503e+00,4.914850000000000385e+00,4.963230000000000253e+00,5.011530000000000484e+00,5.059760000000000701e+00,5.107910000000000394e+00,5.155990000000000073e+00,5.204000000000000625e+00,5.251920000000000144e+00,5.299770000000000536e+00,5.347540000000000404e+00,5.395230000000000636e+00,5.442840000000000344e+00,5.490370000000000417e+00,5.537810000000000343e+00,5.585180000000000256e+00,5.632460000000000022e+00,5.679660000000000153e+00,5.726780000000000648e+00,5.773810000000000109e+00
2.547840000000000327e+00,2.599130000000000162e+00,2.650380000000000180e+00,2.701590000000000380e+00,2.752760000000000318e+00,2.803890000000000438e+00,2.854980000000000295e+00,2.906030000000000335e+00,2.957030000000000047e+00,3.007990000000000386e+00,3.058910000000000462e+00,3.109780000000000211e+00,3.160600000000000076e+00,3.211380000000000123e+00,3.262110000000000287e+00,3.312800000000000189e+00,3.363430000000000142e+00,3.414020000000000277e+00,3.464550000000000463e+00,3.515030000000000321e+00,3.565460000000000296e+00,5.038360000000000838e+00,5.086830000000000851e+00,5.135230000000000850e+00,5.183560000000000834e+00,5.231800000000000672e+00,5.279970000000000496e+00,5.328070000000000306e+00,5.376080000000000858e+00,5.424010000000000886e+00,5.471870000000000012e+00,5.519640000000000768e+00,5.567330000000000112e+00,5.614940000000000708e+00,5.662460000000000271e+00,5.709900000000000198e+00,5.757260000000000488e+00,5.804530000000000634e+00,5.851710000000000633e+00,5.898810000000000109e+00,5.945820000000000327e+00,5.992740000000000400e+00
2.766530000000000378e+00,2.817940000000000111e+00,2.869300000000000406e+00,2.920620000000000438e+00,2.971900000000000208e+00,3.023130000000000095e+00,3.074320000000000164e+00,3.125460000000000349e+00,3.176560000000000272e+00,3.227610000000000312e+00,3.278620000000000090e+00,3.329570000000000363e+00,3.380480000000000373e+00,3.431330000000000435e+00,3.482140000000000235e+00,3.532890000000000086e+00,3.583600000000000119e+00,3.634250000000000203e+00,3.684840000000000337e+00,3.735380000000000145e+00,3.785870000000000513e+00,5.258840000000000181e+00,5.307270000000000820e+00,5.355620000000000047e+00,5.403890000000000526e+00,5.452080000000000481e+00,5.500190000000000801e+00,5.548220000000000596e+00,5.596170000000000755e+00,5.644030000000000769e+00,5.691820000000000768e+00,5.739510000000000112e+00,5.787130000000000329e+00,5.834650000000000780e+00,5.882090000000000707e+00,5.929440000000000488e+00,5.976710000000000633e+00,6.023880000000000123e+00,6.070970000000000866e+00,6.117970000000000574e+00,6.164870000000000516e+00,6.211690000000000822e+00
2.985210000000000363e+00,3.036730000000000373e+00,3.088210000000000122e+00,3.139640000000000430e+00,3.191020000000000412e+00,3.242360000000000131e+00,3.293650000000000411e+00,3.344890000000000363e+00,3.396080000000000432e+00,3.447220000000000173e+00,3.498320000000000096e+00,3.549360000000000070e+00,3.600340000000000096e+00,3.651280000000000303e+00,3.702160000000000117e+00,3.752980000000000427e+00,3.803750000000000409e+00,3.854470000000000507e+00,3.905130000000000212e+00,3.955730000000000413e+00,4.006270000000000664e+00,5.479320000000000412e+00,5.527700000000000280e+00,5.576000000000000512e+00,5.624220000000000219e+00,5.672360000000000291e+00,5.720410000000000217e+00,5.768380000000000507e+00,5.816270000000000273e+00,5.864060000000000272e+00,5.911770000000000636e+00,5.959390000000000853e+00,6.006930000000000547e+00,6.054370000000000474e+00,6.101730000000000764e+00,6.148990000000000400e+00,6.196170000000000400e+00,6.243250000000000632e+00,6.290240000000000720e+00,6.337130000000000152e+00,6.383930000000000327e+00,6.430640000000000356e+00
3.203870000000000218e+00,3.255510000000000126e+00,3.307100000000000151e+00,3.358640000000000292e+00,3.410140000000000171e+00,3.461580000000000101e+00,3.512970000000000148e+00,3.564310000000000311e+00,3.615590000000000082e+00,3.666830000000000478e+00,3.718010000000000481e+00,3.769130000000000091e+00,3.820200000000000262e+00,3.871210000000000484e+00,3.922170000000000378e+00,3.973070000000000324e+00,4.023910000000000764e+00,4.074680000000000746e+00,4.125399999999999956e+00,4.176060000000000549e+00,4.226660000000000750e+00,5.699800000000000644e+00,5.748140000000000249e+00,5.796400000000000219e+00,5.844560000000000421e+00,5.892650000000000610e+00,5.940640000000000143e+00,5.988550000000000928e+00,6.036370000000000680e+00,6.084100000000000286e+00,6.131730000000000125e+00,6.179280000000000328e+00,6.226740000000000386e+00,6.274100000000000676e+00,6.321370000000000822e+00,6.368550000000000821e+00,6.415630000000000166e+00,6.462620000000000253e+00,6.509510000000000574e+00,6.556300000000000239e+00,6.603000000000000647e+00,6.649600000000000399e+00
3.422530000000000072e+00,3.474280000000000257e+00,3.525990000000000180e+00,3.577640000000000153e+00,3.629240000000000244e+00,3.680780000000000385e+00,3.732280000000000264e+00,3.783710000000000129e+00,3.835100000000000176e+00,3.886420000000000208e+00,3.937690000000000357e+00,3.988900000000000112e+00,4.040049999999999919e+00,4.091140000000000221e+00,4.142170000000000130e+00,4.193140000000000533e+00,4.244050000000000544e+00,4.294890000000000541e+00,4.345680000000000653e+00,4.396390000000000242e+00,4.447049999999999947e+00,5.920290000000000497e+00,5.968580000000000219e+00,6.016790000000000305e+00,6.064910000000000245e+00,6.112940000000000929e+00,6.160870000000000068e+00,6.208720000000000461e+00,6.256470000000000198e+00,6.304130000000000678e+00,6.351700000000000124e+00,6.399170000000000691e+00,6.446550000000000225e+00,6.493830000000000879e+00,6.541020000000000501e+00,6.588110000000000355e+00,6.635100000000000442e+00,6.681990000000000762e+00,6.728790000000000937e+00,6.775480000000000835e+00,6.822070000000000967e+00,6.868560000000000443e+00
3.641170000000000240e+00,3.693040000000000322e+00,3.744860000000000522e+00,3.796620000000000328e+00,3.848330000000000251e+00,3.899980000000000224e+00,3.951570000000000249e+00,4.003110000000000390e+00,4.054590000000000138e+00,4.106000000000000760e+00,4.157360000000000610e+00,4.208650000000000446e+00,4.259890000000000398e+00,4.311060000000000336e+00,4.362160000000000259e+00,4.413210000000000299e+00,4.464180000000000703e+00,4.515090000000000714e+00,4.565940000000000332e+00,4.616719999999999935e+00,4.667430000000000412e+00,6.140780000000000349e+00,6.189030000000000697e+00,6.237190000000000900e+00,6.285260000000000957e+00,6.333230000000000359e+00,6.381110000000000504e+00,6.428890000000000882e+00,6.476580000000000226e+00,6.524170000000000691e+00,6.571670000000000122e+00,6.619070000000000675e+00,6.666370000000000573e+00,6.713570000000000704e+00,6.760670000000000179e+00,6.807680000000000398e+00,6.854580000000000339e+00,6.901370000000000893e+00,6.948070000000000412e+00,6.994660000000000544e+00,7.041150000000000908e+00,7.087540000000000617e+00
3.859800000000000342e+00,3.911790000000000322e+00,3.963720000000000354e+00,4.015590000000000437e+00,4.067410000000000636e+00,4.119170000000000442e+00,4.170860000000000234e+00,4.222500000000000142e+00,4.274070000000000036e+00,4.325580000000000425e+00,4.377020000000000799e+00,4.428400000000000780e+00,4.479720000000000368e+00,4.530969999999999942e+00,4.582150000000000389e+00,4.633260000000000822e+00,4.684309999999999974e+00,4.735289999999999999e+00,4.786200000000000010e+00,4.837030000000000385e+00,4.887800000000000367e+00,6.361270000000000202e+00,6.409480000000000288e+00,6.457590000000000607e+00,6.505610000000000781e+00,6.553530000000000300e+00,6.601350000000000939e+00,6.649070000000000924e+00,6.696700000000000763e+00,6.744220000000000326e+00,6.791650000000000631e+00,6.838970000000000660e+00,6.886200000000000543e+00,6.933320000000000149e+00,6.980330000000000368e+00,7.027250000000000441e+00,7.074060000000000237e+00,7.120760000000000645e+00,7.167360000000000397e+00,7.213850000000000762e+00,7.260240000000000471e+00,7.306520000000000792e+00
4.078410000000000757e+00,4.130520000000000636e+00,4.182570000000000121e+00,4.234560000000000102e+00,4.286480000000000068e+00,4.338340000000000529e+00,4.390140000000000597e+00,4.441870000000000651e+00,4.493540000000000312e+00,4.545139999999999958e+00,4.596670000000000478e+00,4.648140000000000605e+00,4.699540000000000717e+00,4.750870000000000815e+00,4.802130000000000010e+00,4.853310000000000457e+00,4.904430000000000511e+00,4.955480000000000551e+00,5.006450000000000067e+00,5.057340000000000835e+00,5.108170000000000321e+00,6.581770000000000564e+00,6.629930000000000767e+00,6.678000000000000824e+00,6.725960000000000605e+00,6.773830000000000240e+00,6.821590000000000487e+00,6.869250000000000966e+00,6.916810000000000791e+00,6.964270000000000849e+00,7.011630000000000251e+00,7.058880000000000265e+00,7.106030000000000513e+00,7.153070000000000483e+00,7.200000000000000178e+00,7.246830000000000993e+00,7.293550000000000644e+00,7.340160000000000906e+00,7.386660000000000892e+00,7.433050000000000601e+00,7.479330000000000922e+00,7.525500000000000966e+00
4.297010000000000218e+00,4.349239999999999995e+00,4.401400000000000645e+00,4.453500000000000014e+00,4.505540000000000767e+00,4.557500000000000107e+00,4.609399999999999942e+00,4.661230000000000651e+00,4.713000000000000078e+00,4.764690000000000758e+00,4.816320000000000157e+00,4.867870000000000807e+00,4.919350000000000556e+00,4.970760000000000289e+00,5.022090000000000387e+00,5.073360000000000092e+00,5.124540000000000539e+00,5.175650000000000084e+00,5.226690000000000502e+00,5.277650000000000396e+00,5.328530000000000655e+00,6.802270000000000927e+00,6.850390000000000867e+00,6.898400000000000531e+00,6.946320000000000938e+00,6.994130000000000180e+00,7.041840000000000543e+00,7.089440000000000630e+00,7.136940000000000950e+00,7.184330000000000993e+00,7.231610000000000760e+00,7.278790000000000759e+00,7.325860000000000483e+00,7.372820000000000817e+00,7.419670000000000876e+00,7.466410000000000657e+00,7.513040000000001051e+00,7.559560000000000279e+00,7.605960000000000498e+00,7.652250000000000441e+00,7.698430000000000994e+00,7.744490000000000762e+00
4.515600000000000058e+00,4.567950000000000621e+00,4.620230000000000281e+00,4.672440000000000815e+00,4.724580000000000446e+00,4.776650000000000063e+00,4.828660000000000174e+00,4.880590000000000650e+00,4.932450000000000223e+00,4.984240000000000670e+00,5.035950000000000593e+00,5.087590000000000501e+00,5.139150000000000773e+00,5.190640000000000143e+00,5.242050000000000765e+00,5.293390000000000484e+00,5.344650000000000567e+00,5.395820000000000505e+00,5.446920000000000428e+00,5.497940000000000715e+00,5.548880000000000479e+00,7.022770000000000401e+00,7.070840000000000458e+00,7.118810000000000748e+00,7.166680000000000383e+00,7.214440000000000630e+00,7.262090000000000600e+00,7.309630000000000294e+00,7.357060000000000599e+00,7.404390000000000249e+00,7.451600000000000890e+00,7.498710000000000875e+00,7.545700000000000962e+00,7.592580000000000773e+00,7.639350000000000307e+00,7.686000000000000831e+00,7.732540000000000191e+00,7.778960000000000541e+00,7.825270000000000614e+00,7.871460000000000790e+00,7.917540000000000688e+00,7.963490000000001068e+00
4.734180000000000277e+00,4.786640000000000228e+00,4.839040000000000674e+00,4.891360000000000596e+00,4.943610000000000504e+00,4.995790000000000397e+00,5.047900000000000276e+00,5.099930000000000518e+00,5.151890000000000747e+00,5.203770000000000451e+00,5.255570000000000519e+00,5.307300000000000573e+00,5.358940000000000481e+00,5.410510000000000375e+00,5.462000000000000632e+00,5.513410000000000366e+00,5.564740000000000464e+00,5.615990000000000038e+00,5.667150000000000354e+00,5.718230000000000146e+00,5.769220000000000681e+00,7.243270000000000763e+00,7.291300000000000558e+00,7.339230000000000587e+00,7.387040000000000717e+00,7.434750000000000192e+00,7.482340000000000657e+00,7.529820000000000846e+00,7.577190000000000758e+00,7.624450000000000394e+00,7.671600000000000641e+00,7.718630000000000990e+00,7.765540000000000553e+00,7.812340000000000728e+00,7.859030000000000626e+00,7.905590000000001005e+00,7.952040000000000219e+00,7.998370000000000424e+00,8.044579999999999842e+00,8.090670000000001139e+00,8.136650000000001270e+00,8.182490000000001373e+00
4.952740000000000364e+00,5.005330000000000723e+00,5.057840000000000558e+00,5.110270000000000756e+00,5.162630000000000052e+00,5.214920000000000222e+00,5.267130000000000756e+00,5.319260000000000765e+00,5.371310000000000251e+00,5.423290000000000610e+00,5.475180000000000824e+00,5.527000000000000135e+00,5.578730000000000189e+00,5.630380000000000607e+00,5.681940000000000879e+00,5.733430000000000248e+00,5.784830000000000361e+00,5.836140000000000327e+00,5.887370000000000658e+00,5.938510000000000844e+00,5.989560000000000883e+00,7.463780000000000747e+00,7.511770000000000280e+00,7.559640000000000803e+00,7.607410000000000672e+00,7.655060000000000642e+00,7.702600000000000335e+00,7.750020000000001019e+00,7.797330000000000538e+00,7.844520000000001048e+00,7.891590000000000771e+00,7.938550000000000217e+00,7.985390000000000654e+00,8.032110000000001193e+00,8.078710000000000946e+00,8.125189999999999912e+00,8.171549999999999869e+00,8.217790000000000816e+00,8.263900000000001356e+00,8.309890000000001109e+00,8.355760000000000076e+00,8.401500000000000412e+00
5.171290000000000830e+00,5.223990000000000578e+00,5.276620000000000310e+00,5.329170000000000407e+00,5.381640000000000867e+00,5.434030000000000804e+00,5.486350000000000726e+00,5.538580000000000503e+00,5.590730000000000643e+00,5.642800000000000260e+00,5.694780000000000619e+00,5.746680000000000454e+00,5.798500000000000654e+00,5.850230000000000707e+00,5.901870000000000616e+00,5.953430000000000888e+00,6.004900000000000126e+00,6.056280000000000108e+00,6.107580000000000453e+00,6.158780000000000143e+00,6.209890000000000576e+00,7.684290000000000731e+00,7.732230000000000381e+00,7.780060000000000642e+00,7.827780000000000626e+00,7.875370000000000203e+00,7.922860000000000902e+00,7.970220000000000304e+00,8.017459999999999809e+00,8.064590000000000813e+00,8.111590000000001410e+00,8.158480000000000842e+00,8.205239999999999867e+00,8.251879999999999882e+00,8.298400000000000887e+00,8.344790000000001484e+00,8.391060000000001295e+00,8.437210000000000321e+00,8.483230000000000715e+00,8.529120000000000701e+00,8.574880000000000280e+00,8.620520000000000849e+00
5.389820000000000277e+00,5.442650000000000432e+00,5.495390000000000441e+00,5.548050000000000814e+00,5.600640000000000285e+00,5.653140000000000498e+00,5.705550000000000566e+00,5.757890000000000619e+00,5.810130000000000905e+00,5.862300000000000288e+00,5.914370000000000793e+00,5.966360000000000774e+00,6.018260000000000609e+00,6.070070000000000299e+00,6.121800000000000352e+00,6.173430000000000639e+00,6.224970000000000780e+00,6.276420000000000776e+00,6.327780000000000626e+00,6.379040000000000710e+00,6.430210000000000647e+00,7.904790000000000205e+00,7.952700000000000990e+00,8.000480000000001368e+00,8.048150000000001469e+00,8.095690000000001163e+00,8.143120000000001468e+00,8.190420000000001366e+00,8.237600000000000477e+00,8.284660000000000579e+00,8.331599999999999895e+00,8.378410000000000579e+00,8.425100000000000477e+00,8.471659999999999968e+00,8.518090000000000828e+00,8.564400000000000901e+00,8.610580000000000567e+00,8.656629999999999825e+00,8.702560000000000073e+00,8.748350000000000293e+00,8.794010000000000105e+00,8.839540000000001285e+00
5.608340000000000103e+00,5.661290000000000155e+00,5.714150000000000063e+00,5.766930000000000334e+00,5.819620000000000459e+00,5.872220000000000439e+00,5.924750000000000405e+00,5.977180000000000604e+00,6.029520000000000657e+00,6.081780000000000186e+00,6.133950000000000458e+00,6.186030000000000584e+00,6.238010000000000943e+00,6.289910000000000778e+00,6.341710000000000846e+00,6.393410000000000259e+00,6.445030000000000925e+00,6.496550000000000935e+00,6.547970000000000290e+00,6.599290000000000767e+00,6.650520000000000209e+00,8.125310000000000699e+00,8.173160000000001091e+00,8.220900000000000318e+00,8.268520000000000536e+00,8.316010000000000346e+00,8.363380000000001147e+00,8.410630000000001161e+00,8.457750000000000767e+00,8.504739999999999966e+00,8.551610000000000156e+00,8.598349999999999937e+00,8.644960000000001088e+00,8.691440000000000055e+00,8.737790000000000390e+00,8.784010000000000318e+00,8.830099999999999838e+00,8.876060000000000727e+00,8.921890000000001208e+00,8.967579999999999885e+00,9.013139999999999930e+00,9.058570000000001343e+00
5.826840000000000686e+00,5.879910000000000636e+00,5.932890000000000441e+00,5.985780000000000101e+00,6.038590000000000124e+00,6.091300000000000381e+00,6.143930000000000113e+00,6.196460000000000079e+00,6.248900000000000787e+00,6.301260000000000083e+00,6.353510000000000879e+00,6.405680000000000263e+00,6.457750000000000767e+00,6.509730000000000238e+00,6.561610000000000831e+00,6.613390000000000768e+00,6.665080000000000560e+00,6.716660000000000963e+00,6.768150000000000333e+00,6.819540000000000823e+00,6.870830000000000659e+00,8.345819999999999794e+00,8.393629999999999924e+00,8.441330000000000666e+00,8.488890000000001379e+00,8.536330000000001306e+00,8.583650000000000446e+00,8.630830000000001334e+00,8.677890000000001436e+00,8.724820000000001130e+00,8.771620000000000417e+00,8.818280000000001451e+00,8.864819999999999922e+00,8.911220000000000141e+00,8.957489999999999952e+00,9.003630000000001132e+00,9.049630000000000507e+00,9.095500000000001251e+00,9.141230000000000189e+00,9.186820000000000874e+00,9.232280000000001152e+00,9.277600000000001401e+00
